D4:68:4D:3E:19:7C	-90
D4:68:4D:3E:19:7C	-90
D4:68:4D:3E:54:88	-110
D4:68:4D:3E:54:88	-110
D4:68:4D:3E:54:88	-110
D4:68:4D:3E:54:88	-110
D4:68:4D:3E:54:88	-110
D4:68:4D:3E:54:88	-110
D4:68:4D:3E:54:88	-110
D4:68:4D:3E:54:88	-110
D4:68:4D:3E:54:88	-110
D4:68:4D:3E:54:88	-110
D4:68:4D:3E:54:88	-110
D4:68:4D:3E:54:8C	-110
D4:68:4D:3E:54:8C	-110
D4:68:4D:3E:54:8C	-110
D4:68:4D:3E:54:8C	-110
D4:68:4D:3E:54:8C	-110
D4:68:4D:3E:54:8C	-110
D4:68:4D:3E:54:8C	-110
D4:68:4D:3E:54:8C	-110
D4:68:4D:3E:54:8C	-110
D4:68:4D:3E:54:8C	-110
D4:68:4D:3E:54:8C	-110
D4:68:4D:3E:54:98	-47
D4:68:4D:3E:54:98	-47
D4:68:4D:3E:54:98	-47
D4:68:4D:3E:54:98	-47
D4:68:4D:3E:54:98	-47
D4:68:4D:3E:54:98	-48
D4:68:4D:3E:54:98	-50
D4:68:4D:3E:54:98	-51
D4:68:4D:3E:54:98	-51
D4:68:4D:3E:54:98	-51
D4:68:4D:3E:54:98	-51
D4:68:4D:3E:54:9C	-73
D4:68:4D:3E:54:9C	-74
D4:68:4D:3E:54:9C	-74
D4:68:4D:3E:54:9C	-74
D4:68:4D:3E:54:9C	-74
D4:68:4D:3E:54:9C	-74
D4:68:4D:3E:54:9C	-74
D4:68:4D:3E:54:9C	-74
D4:68:4D:3E:54:9C	-74
D4:68:4D:3E:54:9C	-74
D4:68:4D:3E:54:9C	-74
D4:68:4D:3E:54:D8	-77
D4:68:4D:3E:54:D8	-78
D4:68:4D:3E:54:D8	-78
D4:68:4D:3E:54:D8	-78
D4:68:4D:3E:54:D8	-80
D4:68:4D:3E:54:D8	-80
D4:68:4D:3E:54:D8	-80
D4:68:4D:3E:54:D8	-80
D4:68:4D:3E:54:D8	-80
D4:68:4D:3E:54:D8	-80
D4:68:4D:3E:54:D8	-80
D4:68:4D:3E:54:DC	-87
D4:68:4D:3E:54:DC	-87
D4:68:4D:3E:54:DC	-87
D4:68:4D:3E:54:DC	-87
D4:68:4D:3E:54:DC	-87
D4:68:4D:3E:54:DC	-110
D4:68:4D:3E:54:DC	-110
D4:68:4D:3E:54:DC	-110
D4:68:4D:3E:54:DC	-110
D4:68:4D:3E:54:DC	-110
D4:68:4D:3E:54:DC	-110
D4:68:4D:3E:57:78	-110
D4:68:4D:3E:57:78	-110
D4:68:4D:3E:57:78	-110
D4:68:4D:3E:57:78	-110
D4:68:4D:3E:57:78	-110
D4:68:4D:3E:57:78	-110
D4:68:4D:3E:57:78	-110
D4:68:4D:3E:57:78	-110
D4:68:4D:3E:57:78	-110
D4:68:4D:3E:57:78	-110
D4:68:4D:3E:57:78	-110
D4:68:4D:3E:58:E8	-68
D4:68:4D:3E:58:E8	-68
D4:68:4D:3E:58:E8	-68
D4:68:4D:3E:58:E8	-69
D4:68:4D:3E:58:E8	-69
D4:68:4D:3E:58:E8	-70
D4:68:4D:3E:58:E8	-70
D4:68:4D:3E:58:E8	-70
D4:68:4D:3E:58:E8	-71
D4:68:4D:3E:58:E8	-74
D4:68:4D:3E:58:E8	-74
D4:68:4D:3E:58:EC	-82
D4:68:4D:3E:58:EC	-82
D4:68:4D:3E:58:EC	-83
D4:68:4D:3E:58:EC	-83
D4:68:4D:3E:58:EC	-83
D4:68:4D:3E:58:EC	-83
D4:68:4D:3E:58:EC	-85
D4:68:4D:3E:58:EC	-85
D4:68:4D:3E:58:EC	-85
D4:68:4D:3E:58:EC	-85
D4:68:4D:3E:58:EC	-110
D4:68:4D:3E:59:38	-76
D4:68:4D:3E:59:38	-78
D4:68:4D:3E:59:38	-78
D4:68:4D:3E:59:38	-78
D4:68:4D:3E:59:38	-78
D4:68:4D:3E:59:38	-78
D4:68:4D:3E:59:38	-78
D4:68:4D:3E:59:38	-78
D4:68:4D:3E:59:38	-78
D4:68:4D:3E:59:38	-79
D4:68:4D:3E:59:38	-81
D4:68:4D:3E:59:3C	-87
D4:68:4D:3E:59:3C	-87
D4:68:4D:3E:59:3C	-87
D4:68:4D:3E:59:3C	-87
D4:68:4D:3E:59:3C	-87
D4:68:4D:3E:59:3C	-87
D4:68:4D:3E:59:3C	-87
D4:68:4D:3E:59:3C	-87
D4:68:4D:3E:59:3C	-87
D4:68:4D:3E:59:3C	-88
D4:68:4D:3E:59:3C	-88
D4:68:4D:3E:77:38	-79
D4:68:4D:3E:77:38	-79
D4:68:4D:3E:77:38	-79
D4:68:4D:3E:77:38	-79
D4:68:4D:3E:77:38	-85
D4:68:4D:3E:77:38	-85
D4:68:4D:3E:77:38	-85
D4:68:4D:3E:77:38	-85
D4:68:4D:3E:77:38	-110
D4:68:4D:3E:77:38	-110
D4:68:4D:3E:77:38	-110
D4:68:4D:3E:77:3C	-110
D4:68:4D:3E:77:3C	-110
D4:68:4D:3E:77:3C	-110
D4:68:4D:3E:77:3C	-110
D4:68:4D:3E:77:3C	-110
D4:68:4D:3E:77:3C	-110
D4:68:4D:3E:77:3C	-110
D4:68:4D:3E:77:3C	-110
D4:68:4D:3E:77:3C	-110
D4:68:4D:3E:77:3C	-110
D4:68:4D:3E:77:3C	-110
D4:68:4D:3E:78:A8	-110
D4:68:4D:3E:78:A8	-110
D4:68:4D:3E:78:A8	-110
D4:68:4D:3E:78:A8	-110
D4:68:4D:3E:78:A8	-110
D4:68:4D:3E:78:A8	-110
D4:68:4D:3E:78:A8	-110
D4:68:4D:3E:78:A8	-110
D4:68:4D:3E:78:A8	-110
D4:68:4D:3E:78:A8	-110
D4:68:4D:3E:78:A8	-110
D4:68:4D:3E:81:88	-64
D4:68:4D:3E:81:88	-64
D4:68:4D:3E:81:88	-65
D4:68:4D:3E:81:88	-65
D4:68:4D:3E:81:88	-65
D4:68:4D:3E:81:88	-65
D4:68:4D:3E:81:88	-66
D4:68:4D:3E:81:88	-66
D4:68:4D:3E:81:88	-67
D4:68:4D:3E:81:88	-68
D4:68:4D:3E:81:88	-71
D4:68:4D:3E:81:8C	-85
D4:68:4D:3E:81:8C	-85
D4:68:4D:3E:81:8C	-87
D4:68:4D:3E:81:8C	-87
D4:68:4D:3E:81:8C	-87
D4:68:4D:3E:81:8C	-88
D4:68:4D:3E:81:8C	-88
D4:68:4D:3E:81:8C	-88
D4:68:4D:3E:81:8C	-89
D4:68:4D:3E:81:8C	-89
D4:68:4D:3E:81:8C	-89
D4:68:4D:3E:81:98	-48
D4:68:4D:3E:81:98	-51
D4:68:4D:3E:81:98	-51
D4:68:4D:3E:81:98	-51
D4:68:4D:3E:81:98	-52
D4:68:4D:3E:81:98	-52
D4:68:4D:3E:81:98	-52
D4:68:4D:3E:81:98	-53
D4:68:4D:3E:81:98	-53
D4:68:4D:3E:81:98	-54
D4:68:4D:3E:81:98	-85
D4:68:4D:3E:81:9C	-59
D4:68:4D:3E:81:9C	-59
D4:68:4D:3E:81:9C	-59
D4:68:4D:3E:81:9C	-59
D4:68:4D:3E:81:9C	-60
D4:68:4D:3E:81:9C	-60
D4:68:4D:3E:81:9C	-60
D4:68:4D:3E:81:9C	-60
D4:68:4D:3E:81:9C	-60
D4:68:4D:3E:81:9C	-60
D4:68:4D:3E:81:9C	-61
D4:68:4D:3E:81:A8	-58
D4:68:4D:3E:81:A8	-58
D4:68:4D:3E:81:A8	-58
D4:68:4D:3E:81:A8	-59
D4:68:4D:3E:81:A8	-59
D4:68:4D:3E:81:A8	-59
D4:68:4D:3E:81:A8	-59
D4:68:4D:3E:81:A8	-59
D4:68:4D:3E:81:A8	-59
D4:68:4D:3E:81:A8	-59
D4:68:4D:3E:81:A8	-60
D4:68:4D:3E:81:AC	-81
D4:68:4D:3E:81:AC	-81
D4:68:4D:3E:81:AC	-82
D4:68:4D:3E:81:AC	-82
D4:68:4D:3E:81:AC	-82
D4:68:4D:3E:81:AC	-82
D4:68:4D:3E:81:AC	-82
D4:68:4D:3E:81:AC	-83
D4:68:4D:3E:81:AC	-83
D4:68:4D:3E:81:AC	-83
D4:68:4D:3E:81:AC	-83
D4:68:4D:3E:81:C8	-110
D4:68:4D:3E:81:C8	-110
D4:68:4D:3E:81:C8	-110
D4:68:4D:3E:81:C8	-110
D4:68:4D:3E:81:C8	-110
D4:68:4D:3E:81:C8	-110
D4:68:4D:3E:81:C8	-110
D4:68:4D:3E:81:C8	-110
D4:68:4D:3E:81:C8	-110
D4:68:4D:3E:81:C8	-110
D4:68:4D:3E:81:C8	-110
D4:68:4D:3E:82:98	-59
D4:68:4D:3E:82:98	-59
D4:68:4D:3E:82:98	-60
D4:68:4D:3E:82:98	-61
D4:68:4D:3E:82:98	-61
D4:68:4D:3E:82:98	-61
D4:68:4D:3E:82:98	-61
D4:68:4D:3E:82:98	-61
D4:68:4D:3E:82:98	-62
D4:68:4D:3E:82:98	-62
D4:68:4D:3E:82:98	-64
D4:68:4D:3E:82:9C	-68
D4:68:4D:3E:82:9C	-69
D4:68:4D:3E:82:9C	-69
D4:68:4D:3E:82:9C	-70
D4:68:4D:3E:82:9C	-70
D4:68:4D:3E:82:9C	-70
D4:68:4D:3E:82:9C	-70
D4:68:4D:3E:82:9C	-71
D4:68:4D:3E:82:9C	-71
D4:68:4D:3E:82:9C	-72
D4:68:4D:3E:82:9C	-72
D4:68:4D:3E:86:58	-110
D4:68:4D:3E:86:58	-110
D4:68:4D:3E:86:58	-110
D4:68:4D:3E:86:58	-110
D4:68:4D:3E:86:58	-110
D4:68:4D:3E:86:58	-110
D4:68:4D:3E:86:58	-110
D4:68:4D:3E:86:58	-110
D4:68:4D:3E:86:58	-110
D4:68:4D:3E:86:58	-110
D4:68:4D:3E:86:58	-110
D4:68:4D:3E:86:68	-110
D4:68:4D:3E:86:68	-110
D4:68:4D:3E:86:68	-110
D4:68:4D:3E:86:68	-110
D4:68:4D:3E:86:68	-110
D4:68:4D:3E:86:68	-110
D4:68:4D:3E:86:68	-110
D4:68:4D:3E:86:68	-110
D4:68:4D:3E:86:68	-110
D4:68:4D:3E:86:68	-110
D4:68:4D:3E:86:68	-110
D4:68:4D:3E:87:28	-110
D4:68:4D:3E:87:28	-110
D4:68:4D:3E:87:28	-110
D4:68:4D:3E:87:28	-110
D4:68:4D:3E:87:28	-110
D4:68:4D:3E:87:28	-110
D4:68:4D:3E:87:28	-110
D4:68:4D:3E:87:28	-110
D4:68:4D:3E:87:28	-110
D4:68:4D:3E:87:28	-110
D4:68:4D:3E:87:28	-110
D4:68:4D:3E:87:F8	-65
D4:68:4D:3E:87:F8	-66
D4:68:4D:3E:87:F8	-69
D4:68:4D:3E:87:F8	-69
D4:68:4D:3E:87:F8	-69
D4:68:4D:3E:87:F8	-72
D4:68:4D:3E:87:F8	-73
D4:68:4D:3E:87:F8	-73
D4:68:4D:3E:87:F8	-91
D4:68:4D:3E:87:F8	-91
D4:68:4D:3E:87:F8	-110
D4:68:4D:3E:87:FC	-84
D4:68:4D:3E:87:FC	-84
D4:68:4D:3E:87:FC	-86
D4:68:4D:3E:87:FC	-86
D4:68:4D:3E:87:FC	-87
D4:68:4D:3E:87:FC	-87
D4:68:4D:3E:87:FC	-87
D4:68:4D:3E:87:FC	-87
D4:68:4D:3E:87:FC	-89
D4:68:4D:3E:87:FC	-89
D4:68:4D:3E:87:FC	-89
D4:68:4D:3E:89:58	-69
D4:68:4D:3E:89:58	-76
D4:68:4D:3E:89:58	-76
D4:68:4D:3E:89:58	-76
D4:68:4D:3E:89:58	-76
D4:68:4D:3E:89:58	-77
D4:68:4D:3E:89:58	-77
D4:68:4D:3E:89:58	-77
D4:68:4D:3E:89:58	-77
D4:68:4D:3E:89:58	-77
D4:68:4D:3E:89:58	-77
D4:68:4D:3E:89:5C	-87
D4:68:4D:3E:89:5C	-87
D4:68:4D:3E:89:5C	-87
D4:68:4D:3E:89:5C	-88
D4:68:4D:3E:89:5C	-88
D4:68:4D:3E:89:5C	-88
D4:68:4D:3E:89:5C	-88
D4:68:4D:3E:89:5C	-88
D4:68:4D:3E:89:5C	-88
D4:68:4D:3E:89:5C	-88
D4:68:4D:3E:89:5C	-88
D4:68:4D:3E:8A:68	-53
D4:68:4D:3E:8A:68	-53
D4:68:4D:3E:8A:68	-55
D4:68:4D:3E:8A:68	-55
D4:68:4D:3E:8A:68	-56
D4:68:4D:3E:8A:68	-56
D4:68:4D:3E:8A:68	-56
D4:68:4D:3E:8A:68	-57
D4:68:4D:3E:8A:68	-58
D4:68:4D:3E:8A:68	-58
D4:68:4D:3E:8A:68	-64
D4:68:4D:3E:8A:6C	-67
D4:68:4D:3E:8A:6C	-67
D4:68:4D:3E:8A:6C	-68
D4:68:4D:3E:8A:6C	-68
D4:68:4D:3E:8A:6C	-68
D4:68:4D:3E:8A:6C	-69
D4:68:4D:3E:8A:6C	-69
D4:68:4D:3E:8A:6C	-70
D4:68:4D:3E:8A:6C	-71
D4:68:4D:3E:8A:6C	-74
D4:68:4D:3E:8A:6C	-74
D4:68:4D:3E:8B:48	-110
D4:68:4D:3E:8B:48	-110
D4:68:4D:3E:8B:48	-110
D4:68:4D:3E:8B:48	-110
D4:68:4D:3E:8B:48	-110
D4:68:4D:3E:8B:48	-110
D4:68:4D:3E:8B:48	-110
D4:68:4D:3E:8B:48	-110
D4:68:4D:3E:8B:48	-110
D4:68:4D:3E:8B:48	-110
D4:68:4D:3E:8B:48	-110
D4:68:4D:3E:8B:4C	-110
D4:68:4D:3E:8B:4C	-110
D4:68:4D:3E:8B:4C	-110
D4:68:4D:3E:8B:4C	-110
D4:68:4D:3E:8B:4C	-110
D4:68:4D:3E:8B:4C	-110
D4:68:4D:3E:8B:4C	-110
D4:68:4D:3E:8B:4C	-110
D4:68:4D:3E:8B:4C	-110
D4:68:4D:3E:8B:4C	-110
D4:68:4D:3E:8B:4C	-110
D4:68:4D:3E:8C:88	-60
D4:68:4D:3E:8C:88	-60
D4:68:4D:3E:8C:88	-61
D4:68:4D:3E:8C:88	-61
D4:68:4D:3E:8C:88	-61
D4:68:4D:3E:8C:88	-61
D4:68:4D:3E:8C:88	-61
D4:68:4D:3E:8C:88	-62
D4:68:4D:3E:8C:88	-62
D4:68:4D:3E:8C:88	-62
D4:68:4D:3E:8C:88	-85
D4:68:4D:3E:8C:8C	-72
D4:68:4D:3E:8C:8C	-72
D4:68:4D:3E:8C:8C	-73
D4:68:4D:3E:8C:8C	-73
D4:68:4D:3E:8C:8C	-73
D4:68:4D:3E:8C:8C	-73
D4:68:4D:3E:8C:8C	-73
D4:68:4D:3E:8C:8C	-73
D4:68:4D:3E:8C:8C	-74
D4:68:4D:3E:8C:8C	-74
D4:68:4D:3E:8C:8C	-74
D4:68:4D:3E:8E:38	-110
D4:68:4D:3E:8E:38	-110
D4:68:4D:3E:8E:38	-110
D4:68:4D:3E:8E:38	-110
D4:68:4D:3E:8E:38	-110
D4:68:4D:3E:8E:38	-110
D4:68:4D:3E:8E:38	-110
D4:68:4D:3E:8E:38	-110
D4:68:4D:3E:8E:38	-110
D4:68:4D:3E:8E:38	-110
D4:68:4D:3E:8E:38	-110
D4:68:4D:3E:8E:88	-80
D4:68:4D:3E:8E:88	-80
D4:68:4D:3E:8E:88	-80
D4:68:4D:3E:8E:88	-80
D4:68:4D:3E:8E:88	-81
D4:68:4D:3E:8E:88	-81
D4:68:4D:3E:8E:88	-82
D4:68:4D:3E:8E:88	-82
D4:68:4D:3E:8E:88	-84
D4:68:4D:3E:8E:88	-84
D4:68:4D:3E:8E:88	-110
D4:68:4D:3E:8E:8C	-110
D4:68:4D:3E:8E:8C	-110
D4:68:4D:3E:8E:8C	-110
D4:68:4D:3E:8E:8C	-110
D4:68:4D:3E:8E:8C	-110
D4:68:4D:3E:8E:8C	-110
D4:68:4D:3E:8E:8C	-110
D4:68:4D:3E:8E:8C	-110
D4:68:4D:3E:8E:8C	-110
D4:68:4D:3E:8E:8C	-110
D4:68:4D:3E:8E:8C	-110
D4:68:4D:3E:91:D8	-48
D4:68:4D:3E:91:D8	-51
D4:68:4D:3E:91:D8	-51
D4:68:4D:3E:91:D8	-51
D4:68:4D:3E:91:D8	-51
D4:68:4D:3E:91:D8	-51
D4:68:4D:3E:91:D8	-51
D4:68:4D:3E:91:D8	-52
D4:68:4D:3E:91:D8	-52
D4:68:4D:3E:91:D8	-53
D4:68:4D:3E:91:D8	-56
D4:68:4D:3E:91:DC	-60
D4:68:4D:3E:91:DC	-60
D4:68:4D:3E:91:DC	-60
D4:68:4D:3E:91:DC	-61
D4:68:4D:3E:91:DC	-61
D4:68:4D:3E:91:DC	-61
D4:68:4D:3E:91:DC	-61
D4:68:4D:3E:91:DC	-61
D4:68:4D:3E:91:DC	-61
D4:68:4D:3E:91:DC	-62
D4:68:4D:3E:91:DC	-62
D4:68:4D:3E:A1:C8	-110
D4:68:4D:3E:A1:C8	-110
D4:68:4D:3E:A1:C8	-110
D4:68:4D:3E:A1:C8	-110
D4:68:4D:3E:A1:C8	-110
D4:68:4D:3E:A1:C8	-110
D4:68:4D:3E:A1:C8	-110
D4:68:4D:3E:A1:C8	-110
D4:68:4D:3E:A1:C8	-110
D4:68:4D:3E:A1:C8	-110
D4:68:4D:3E:A1:C8	-110
D4:68:4D:3E:A3:08	-60
D4:68:4D:3E:A3:08	-60
D4:68:4D:3E:A3:08	-61
D4:68:4D:3E:A3:08	-62
D4:68:4D:3E:A3:08	-63
D4:68:4D:3E:A3:08	-63
D4:68:4D:3E:A3:08	-64
D4:68:4D:3E:A3:08	-64
D4:68:4D:3E:A3:08	-64
D4:68:4D:3E:A3:08	-65
D4:68:4D:3E:A3:08	-65
D4:68:4D:3E:A3:0C	-85
D4:68:4D:3E:A3:0C	-86
D4:68:4D:3E:A3:0C	-86
D4:68:4D:3E:A3:0C	-86
D4:68:4D:3E:A3:0C	-86
D4:68:4D:3E:A3:0C	-86
D4:68:4D:3E:A3:0C	-86
D4:68:4D:3E:A3:0C	-87
D4:68:4D:3E:A3:0C	-87
D4:68:4D:3E:A3:0C	-87
D4:68:4D:3E:A3:0C	-87
D4:68:4D:3E:A3:C8	-78
D4:68:4D:3E:A3:C8	-78
D4:68:4D:3E:A3:C8	-78
D4:68:4D:3E:A3:C8	-78
D4:68:4D:3E:A3:C8	-78
D4:68:4D:3E:A3:C8	-80
D4:68:4D:3E:A3:C8	-80
D4:68:4D:3E:A3:C8	-80
D4:68:4D:3E:A3:C8	-80
D4:68:4D:3E:A3:C8	-110
D4:68:4D:3E:A3:C8	-110
D4:68:4D:3E:A4:28	-35
D4:68:4D:3E:A4:28	-36
D4:68:4D:3E:A4:28	-36
D4:68:4D:3E:A4:28	-36
D4:68:4D:3E:A4:28	-36
D4:68:4D:3E:A4:28	-36
D4:68:4D:3E:A4:28	-36
D4:68:4D:3E:A4:28	-36
D4:68:4D:3E:A4:28	-36
D4:68:4D:3E:A4:28	-36
D4:68:4D:3E:A4:28	-37
D4:68:4D:3E:A4:2C	-53
D4:68:4D:3E:A4:2C	-54
D4:68:4D:3E:A4:2C	-54
D4:68:4D:3E:A4:2C	-54
D4:68:4D:3E:A4:2C	-54
D4:68:4D:3E:A4:2C	-54
D4:68:4D:3E:A4:2C	-54
D4:68:4D:3E:A4:2C	-54
D4:68:4D:3E:A4:2C	-54
D4:68:4D:3E:A4:2C	-54
D4:68:4D:3E:A4:2C	-54
D4:68:4D:3E:A5:08	-110
D4:68:4D:3E:A5:08	-110
D4:68:4D:3E:A5:08	-110
D4:68:4D:3E:A5:08	-110
D4:68:4D:3E:A5:08	-110
D4:68:4D:3E:A5:08	-110
D4:68:4D:3E:A5:08	-110
D4:68:4D:3E:A5:08	-110
D4:68:4D:3E:A5:08	-110
D4:68:4D:3E:A5:08	-110
D4:68:4D:3E:A5:08	-110
D4:68:4D:3E:A6:38	-82
D4:68:4D:3E:A6:38	-82
D4:68:4D:3E:A6:38	-82
D4:68:4D:3E:A6:38	-82
D4:68:4D:3E:A6:38	-84
D4:68:4D:3E:A6:38	-84
D4:68:4D:3E:A6:38	-85
D4:68:4D:3E:A6:38	-85
D4:68:4D:3E:A6:38	-85
D4:68:4D:3E:A6:38	-85
D4:68:4D:3E:A6:38	-110
D4:68:4D:3E:A6:3C	-110
D4:68:4D:3E:A6:3C	-110
D4:68:4D:3E:A6:3C	-110
D4:68:4D:3E:A6:3C	-110
D4:68:4D:3E:A6:3C	-110
D4:68:4D:3E:A6:3C	-110
D4:68:4D:3E:A6:3C	-110
D4:68:4D:3E:A6:3C	-110
D4:68:4D:3E:A6:3C	-110
D4:68:4D:3E:A6:3C	-110
D4:68:4D:3E:A6:3C	-110
D4:68:4D:3E:A6:88	-68
D4:68:4D:3E:A6:88	-68
D4:68:4D:3E:A6:88	-68
D4:68:4D:3E:A6:88	-69
D4:68:4D:3E:A6:88	-69
D4:68:4D:3E:A6:88	-69
D4:68:4D:3E:A6:88	-70
D4:68:4D:3E:A6:88	-70
D4:68:4D:3E:A6:88	-70
D4:68:4D:3E:A6:88	-70
D4:68:4D:3E:A6:88	-110
D4:68:4D:3E:A6:8C	-78
D4:68:4D:3E:A6:8C	-79
D4:68:4D:3E:A6:8C	-79
D4:68:4D:3E:A6:8C	-80
D4:68:4D:3E:A6:8C	-80
D4:68:4D:3E:A6:8C	-80
D4:68:4D:3E:A6:8C	-80
D4:68:4D:3E:A6:8C	-80
D4:68:4D:3E:A6:8C	-81
D4:68:4D:3E:A6:8C	-81
D4:68:4D:3E:A6:8C	-110
D4:68:4D:3E:A7:B8	-80
D4:68:4D:3E:A7:B8	-80
D4:68:4D:3E:A7:B8	-80
D4:68:4D:3E:A7:B8	-80
D4:68:4D:3E:A7:B8	-80
D4:68:4D:3E:A7:B8	-81
D4:68:4D:3E:A7:B8	-81
D4:68:4D:3E:A7:B8	-81
D4:68:4D:3E:A7:B8	-82
D4:68:4D:3E:A7:B8	-82
D4:68:4D:3E:A7:B8	-82
00:1E:4A:8F:F5:D0	-110
00:1E:4A:8F:F5:D0	-110
00:1E:4A:8F:F5:D0	-110
00:1E:4A:8F:F5:D0	-110
00:1E:4A:8F:F5:D0	-110
00:1E:4A:8F:F5:D0	-110
00:1E:4A:8F:F5:D0	-110
